reaction_smiles,sources,reactants,products,solvents,catalyst,stages
"['[S:1]1[CH:5]=[CH:4][N:3]=[CH:2]1.[Li]CCCC.[NH:11]([C:36]([O:38][C:39]([CH3:42])([CH3:41])[CH3:40])=[O:37])[C@H:12]([C:30](N(OC)C)=[O:31])[CH2:13][CH2:14][CH2:15][NH:16][C:17](=[NH:29])[NH:18][S:19]([C:22]1[CH:28]=[CH:27][C:25]([CH3:26])=[CH:24][CH:23]=1)(=[O:21])=[O:20].[Li]C1SC=CN=1.Cl.C1C[O:53]CC1', '', '[NH:11]([C:36]([O:38][C:39]([CH3:42])([CH3:40])[CH3:41])=[O:37])[C@H:12]([C:30]([OH:53])=[O:31])[CH2:13][CH2:14][CH2:15][NH:16][C:17](=[NH:29])[NH:18][S:19]([C:22]1[CH:28]=[CH:27][C:25]([CH3:26])=[CH:24][CH:23]=1)(=[O:20])=[O:21].[S:1]1[CH:5]=[CH:4][N:3]=[CH:2]1 |f:6.7|']","['US20010020033A1', '0204', 'To a solution of thiazole (2.5 g, 29 mmol) in THF (25 mL) at −78° C. is added n-BuLi (1.6 M in hexane, 19 mL) dropwise. The mixture is stirred for 30 minutes. Then a solution of Boc-Arg(Tos)-N(Me)OMe, from Example 1, (1.7 g, 3.6 mmol) in THF (50 mL) is added to the lithiothiazole mixture at −78° C. The solution is stirred for 2 hours. 1 M HCl (30 mL) is added to the reaction mixture and the reaction mixture is warmed to room temperature. The mixture is extracted with EtOAc (100 mL). The organic layer is washed with sat. NaCl (30 mL), dried over MgSO4, filtered and evaporated. The crude oily residue is purified by flash column over SiO2 (50% EtOAc in CH2Cl2) to give Boc-Arg(Tos)-Thiazole, shown above, (1.5 g, 84% yield) as a powder. DCI -MS (M+H)+=496']","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]",[],[],"['step 1:To a solution of thiazole (2.5 g, 29 mmol) in THF (25 mL) at −78° C. is added n-BuLi (1.6 M in hexane, 19 mL) dropwise', 'step 1 properties:Temperature:-78', 'step 2:The mixture is stirred for 30 minutes', 'step 2 properties:Time:1800', 'step 3:Then a solution of Boc-Arg(Tos)-N(Me)OMe, from Example 1, (1.7 g, 3.6 mmol) in THF (50 mL) is added to the lithiothiazole mixture at −78° C', 'step 3 properties:Temperature:-78', 'step 4:The solution is stirred for 2 hours', 'step 4 properties:Time:7200', 'step 5:1 M HCl (30 mL) is added to the reaction mixture', 'step 6:the reaction mixture is warmed to room temperature', 'step 6 properties:Temperature:room temperature', 'step 7:The mixture is extracted with EtOAc (100 mL)', 'step 8:The organic layer is washed with sat. NaCl (30 mL)', 'step 9:dried over MgSO4', 'step 10:filtered', 'step 11:evaporated', 'step 12:The crude oily residue is purified by flash column over SiO2 (50% EtOAc in CH2Cl2)', 'step 13:to give Boc-Arg(Tos)-Thiazole']"
"['[NH2:1][C:2]1[CH:10]=[CH:9][C:5]([C:6]([OH:8])=[O:7])=[CH:4][N:3]=1.[CH3:11][Si](C=[N+]=[N-])(C)C', 'CO.CC#N.C(Cl)Cl', '[NH2:1][C:2]1[CH:10]=[CH:9][C:5]([C:6]([O:8][CH3:11])=[O:7])=[CH:4][N:3]=1']","['US20010020024A1', '0197', 'To a suspension of 6aminonicotinic acid (1.00 g, 7.24 mmol) in MeOH (20 ml) and MeCN (10 ml) was added 10% solution of trimethylsilyldiazomethane in CH2Cl2 (25 ml) at room temperature. After stirring at room temperature for 0.5 h, the solvent was evaporated to give crude methyl 6aminonicotinate as a yellow solid. Title compound was prepared from this crude methyl 6-aminonicotinate in 17% yield according to a procedure similar to that described in Preparation 6.']","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]",[],"['step 1:To a suspension of 6aminonicotinic acid (1.00 g, 7.24 mmol) in MeOH (20 ml) and MeCN (10 ml)', 'step 2:was added 10% solution of trimethylsilyldiazomethane in CH2Cl2 (25 ml) at room temperature', 'step 2 properties:Temperature:room temperature', 'step 3:After stirring at room temperature for 0.5 h', 'step 3 properties:Time:1800', 'step 3 properties:Temperature:room temperature', 'step 4:the solvent was evaporated', 'step 5:to give crude methyl 6aminonicotinate as a yellow solid']"
"['[N+:1]([C:4]1[S:8][C:7]([CH:9]=[O:10])=[CH:6][CH:5]=1)([O-:3])=[O:2].CC(C)=[O:13].OS(O)(=O)=O.O=[Cr](=O)=O.C(O)(C)C.O', 'CC(C)=O', '[N+:1]([C:4]1[S:8][C:7]([C:9]([OH:13])=[O:10])=[CH:6][CH:5]=1)([O-:3])=[O:2] |f:1.2.3|']","['US20010020024A1', '5-Nitro-2-thiophenecarboxylic acid', '0205', 'To a solution of 5-nitro-2-thiophenecarboxaldehyde (1.00 g, 6.24 mmol) in acetone (50 ml) was added Jones reagent (8 N in acetone, 8.12 ml, 65 mmol) at −20° C. After stirring for 1 H, 30 ml of isopropanol was added to the mixture H2O was added to the mixture and extracted with CH2Cl2. The extract was washed with water, brine, dried (Na2SO4), and concentrated to give 967 mg (90%) of yellow amorphous.']","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]",[],"['step 1:To a solution of 5-nitro-2-thiophenecarboxaldehyde (1.00 g, 6.24 mmol) in acetone (50 ml) was added Jones reagent (8 N in acetone, 8.12 ml, 65 mmol) at −20° C', 'step 1 properties:Temperature:-20', 'step 2:After stirring for 1 H, 30 ml of isopropanol', 'step 3:was added to the mixture H2O', 'step 4:was added to the mixture', 'step 5:extracted with CH2Cl2', 'step 6:The extract was washed with water, brine', 'step 7:dried (Na2SO4)', 'step 8:concentrated', 'step 9:to give 967 mg (90%) of yellow amorphous']"
"['[N+:1]([C:4]1[S:8][C:7]([C:9]([OH:11])=O)=[CH:6][CH:5]=1)([O-:3])=[O:2].C(Cl)(=O)C(Cl)=O.[CH2:18]([NH2:21])[CH2:19][CH3:20].CCN(CC)CC', 'CN(C=O)C.C(Cl)Cl', '[N+:1]([C:4]1[S:8][C:7]([C:9]([NH:21][CH2:18][CH2:19][CH3:20])=[O:11])=[CH:6][CH:5]=1)([O-:3])=[O:2]']","['US20010020024A1', '5-Nitro-N-propyl-2-thiophenecarboxamide', '0207', 'To a solution of 5-nitro-2-thiophenecarboxylic acid (967 mg, 5.59 mmol) in DMF (0.745 ml) and CH2Cl2 (4 ml) was added oxalyl chloride at 0° C. After stirring for 0.5 h at rt (room temperature), the solvent was evaporated below 30° C. to give yellow oil and solid. To a solution of n-propylamine (0.551 ml, 6.71 mmol) in Et3N (1 87 ml, 13.4 mmol) and CH2Cl2 (25 ml) was added a solution of crude acid chloride in CH2Cl2 (10 ml) below 20° C. After stirring for 4 h at rt, the mixture was washed with water, saturated NaHCO3 aqueous solution, water, brine, dried (Na2SO4), and concentrated to give brown solid, which was purified by column chromatography (silica gel 50 g, CH2Cl2/MeOH=100/1-30/1) to afford 815 mg (68%) of white solid.']","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]",[],"['step 1:To a solution of 5-nitro-2-thiophenecarboxylic acid (967 mg, 5.59 mmol) in DMF (0.745 ml) and CH2Cl2 (4 ml) was added oxalyl chloride at 0° C', 'step 1 properties:Temperature:0', 'step 2:After stirring for 0.5 h at rt (room temperature)', 'step 2 properties:Time:1800', 'step 2 properties:Temperature:room temperature', 'step 2 properties:Temperature:room temperature', 'step 3:the solvent was evaporated below 30° C.', 'step 3 properties:Temperature:<30', 'step 4:to give yellow oil and solid', 'step 5:To a solution of n-propylamine (0.551 ml, 6.71 mmol) in Et3N (1 87 ml, 13.4 mmol) and CH2Cl2 (25 ml) was added a solution of crude acid chloride in CH2Cl2 (10 ml) below 20° C', 'step 5 properties:Temperature:<20', 'step 6:After stirring for 4 h at rt', 'step 6 properties:Time:14400', 'step 6 properties:Temperature:room temperature', 'step 7:the mixture was washed with water, saturated NaHCO3 aqueous solution, water, brine', 'step 8:dried (Na2SO4)', 'step 9:concentrated', 'step 10:to give brown solid, which', 'step 11:was purified by column chromatography (silica gel 50 g, CH2Cl2/MeOH=100/1-30/1)', 'step 12:to afford 815 mg (68%) of white solid']"
"['[CH3:1][O:2]COC1C=C(C=CC=1)C=C.[OH:13]C1C=C(C=CC=1)C=C.CC[C@H]1[C@H]2C[C@H]([C@H:57]([O:56]C3C4C(=CC=CC=4)C([O:56][C@H:57]([C:68]4C=CN=[C:74]5[C:69]=4[CH:70]=[C:71]([O:78][CH3:79])[CH:72]=[CH:73]5)[C@@H]4N5C[C@H](CC)[C@@H](CC5)C4)=NN=3)[C:68]3C=CN=[C:74]4[C:69]=3[CH:70]=[C:71]([O:78][CH3:79])[CH:72]=[CH:73]4)N(CC2)C1.[O-]S([O-])=O.[Na+].[Na+]', 'O.CC(O)(C)C.C(OCC)(=O)C', '[CH3:1][O:2][CH2:79][O:78][C:71]1[CH:70]=[C:69]([C@H:68]([OH:13])[CH2:57][OH:56])[CH:74]=[CH:73][CH:72]=1 |f:3.4.5|']","['US20010020024A1', '(S)-1-(3-Methoxymethoxyphenyl)-1,2-ethanediol', '0213', 'A mixture of 3-methoxymethoxystyrene (prepared by methoxyrmethylation of 3-hydroxystyrene in a standard manner) (1.54 g, 9.39 mmol), and AD-mix-α (13 18 g, 9.41 mmol) in water (48 ml) and t-BuOH (48 ml) was stirred at rt for 6.5 h. To this reaction mixture was added Na2SO3 (14.13 g) and the mixture was stirred at rt for 1 H The reaction mixture was reacted with ethyl acetate. The extract was washed with brine, dried Na2SO4), and concentrated to give light brown oil, which was purified by column chromatography (silica gel:90 g, ethyl acetate/hexane:½-3/1) to afford 1.69 g (91%) of desired product as colorless oil.']","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]",[],"['step 1:A mixture of 3-methoxymethoxystyrene (', 'step 2:prepared by methoxyrmethylation of 3-hydroxystyrene in a standard manner) (1.54 g, 9.39 mmol), and AD-mix-α (13 18 g, 9.41 mmol) in water (48 ml) and t-BuOH (48 ml)', 'step 3:was stirred at rt for 6.5 h', 'step 3 properties:Time:23400', 'step 3 properties:Temperature:room temperature', 'step 4:To this reaction mixture was added Na2SO3 (14.13 g)', 'step 5:the mixture was stirred at rt for 1 H The reaction mixture', 'step 5 properties:Temperature:room temperature', 'step 6:was reacted with ethyl acetate', 'step 7:The extract was washed with brine, dried Na2SO4), and', 'step 8:concentrated', 'step 9:to give light brown oil, which', 'step 10:was purified by column chromatography (silica gel:90 g, ethyl acetate/hexane:½-3/1)', 'step 11:to afford 1.69 g (91%) of desired product as colorless oil']"
"['[CH2:1]([N:8]1[CH2:12][CH2:11][C@@H:10]([OH:13])[CH2:9]1)[C:2]1[CH:7]=[CH:6][CH:5]=[CH:4][CH:3]=1.[C:14]1([CH3:24])[CH:19]=[CH:18][C:17]([S:20](Cl)(=[O:22])=[O:21])=[CH:16][CH:15]=1.[OH2:25]', 'N1C=CC=CC=1', '[CH2:1]([N:8]1[CH2:12][CH2:11][C@@H:10]([OH:13])[CH2:9]1)[C:2]1[CH:3]=[CH:4][CH:5]=[CH:6][CH:7]=1.[S:20]([C:17]1[CH:18]=[CH:19][C:14]([CH3:24])=[CH:15][CH:16]=1)([O-:22])(=[O:21])=[O:25] |f:4.5|']","['US20010020024A1', '(R)-1-Benzyl-3-pyrrolidinol-tosylate', '0225', 'To a stirred solution of (R)-1-benzyl-3-pyrrolidinol (1.77 g, 10 mmol) in pyridine(30 ml) was added p-toluenesulfonyl chloride (9.53 g, 50 mmol) by portions at 0° C. After 90 h stirring at room temperature, water was added to the reaction mixture and the mixture was extracted with ether (150 ml). The extract was washed with water, brine, dried(Na2SO4), and concentrated to give 3 06 g (92%) of brown oil.']","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]",[],"['step 1:To a stirred solution of (R)-1-benzyl-3-pyrrolidinol (1.77 g, 10 mmol) in pyridine(30 ml) was added p-toluenesulfonyl chloride (9.53 g, 50 mmol) by portions at 0° C', 'step 1 properties:Temperature:0', 'step 2:After 90 h stirring at room temperature', 'step 2 properties:Time:324000', 'step 2 properties:Temperature:room temperature', 'step 3:water was added to the reaction mixture', 'step 4:the mixture was extracted with ether (150 ml)', 'step 5:The extract was washed with water, brine, dried(Na2SO4)', 'step 6:concentrated', 'step 7:to give 3 06 g (92%) of brown oil']"
"['[CH:1]1[CH:6]=[CH:5][C:4]([C@@H:7]([NH2:10])[CH2:8][OH:9])=[CH:3][CH:2]=1.Cl[CH2:12]/[CH:13]=[CH:14]\\[CH2:15]Cl', '', '[C:4]1([C@@H:7]([N:10]2[CH2:15][CH:14]=[CH:13][CH2:12]2)[CH2:8][OH:9])[CH:5]=[CH:6][CH:1]=[CH:2][CH:3]=1']","['US20010020024A1', '2-(R)-Phenyl-2-(3-pyrroline-1-yl)ethanol', '0238', 'This was prepared from R-(−)-2-phenylglycinol and cis-1,4-dichloro-2-butene in 58% yield according to the procedures similar to those described in Preparation 1']","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]",[],[],"['step 1:This was prepared from R-(−)-2-phenylglycinol and cis-1,4-dichloro-2-butene in 58% yield', 'step 2:those described in Preparation 1']"
"['[CH2:1]([N:8]1[CH2:12][CH2:11][C@H:10]([OH:13])[CH2:9]1)[C:2]1[CH:7]=[CH:6][CH:5]=[CH:4][CH:3]=1.[C:14]1([CH3:24])[CH:19]=[CH:18][C:17]([S:20](Cl)(=[O:22])=[O:21])=[CH:16][CH:15]=1', '', '[CH2:1]([N:8]1[CH2:12][CH2:11][C@H:10]([OH:13])[CH2:9]1)[C:2]1[CH:3]=[CH:4][CH:5]=[CH:6][CH:7]=1.[S:20]([C:17]1[CH:18]=[CH:19][C:14]([CH3:24])=[CH:15][CH:16]=1)([O-:13])(=[O:22])=[O:21] |f:2.3|']","['US20010020024A1', '(S)-1-Benzyl-3-pyrrolidinol-tosylate', '0240', 'This was prepared from (S)-1-benzyl-3-pyrrolidinol and p-toluenesulfonyl chloride in 98% yield according to the procedures similar to those described in Preparation 24.']","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]",[],[],"['step 1:This was prepared from (S)-1-benzyl-3-pyrrolidinol and p-toluenesulfonyl chloride in 98% yield', 'step 2:those described in Preparation 24']"
"['[CH2:1]([N:8]1[CH2:12][CH2:11][C@@H:10](O)[CH2:9]1)[C:2]1[CH:7]=[CH:6][CH:5]=[CH:4][CH:3]=1.C1(P(C2C=CC=CC=2)C2C=CC=CC=2)C=CC=CC=1.C([O-])(O)=O.[Na+].O.C(Cl)(Cl)(Cl)[Cl:40]', '', '[CH2:1]([N:8]1[CH2:12][CH2:11][C@H:10]([Cl:40])[CH2:9]1)[C:2]1[CH:7]=[CH:6][CH:5]=[CH:4][CH:3]=1 |f:2.3|']","['US20010020024A1', '(S)-1-Benzyl-3-chloropyrrolidine', '0248', 'To a stirred solution of (R)-1-benzyl-3-pyrrolidinol (886 mg, 5 mmol) in CCl4(20 ml) was added triphenylphosphine(1.574 g, 6.0 mmol) at rt. After 20 h stirring at reflux temperature, the solvent was evapolated. Saturated NaHCO3 aqueous solution and water was added to the residue, and the mixture, was extracted with AcOEt. The extract was brine, dried(Na2SO4), and concentrated to give brown oil, which was purified by column chromatography(slicagel, 100 g, CH2Cl2/MeOH. 50/1-45/1) to give 706 mg(72%) of pale yellow oil.']","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]",[],[],"['step 1:To a stirred solution of (R)-1-benzyl-3-pyrrolidinol (886 mg, 5 mmol) in CCl4(20 ml) was added triphenylphosphine(1.574 g, 6.0 mmol) at rt', 'step 1 properties:Temperature:room temperature', 'step 2:After 20 h stirring', 'step 2 properties:Time:72000', 'step 3:at reflux temperature', 'step 4:Saturated NaHCO3 aqueous solution and water was added to the residue', 'step 5:the mixture, was extracted with AcOEt', 'step 6:concentrated', 'step 7:to give brown oil, which', 'step 8:was purified by column chromatography(slicagel, 100 g, CH2Cl2/MeOH', 'step 9:50/1-45/1) to give 706 mg(72%) of pale yellow oil']"
"['[CH3:1][O:2][CH2:3][O:4][C@H:5]1[CH2:9][CH2:8][N:7]([CH2:10][C@@H:11]([N:18]([C:20]2[CH:29]=[CH:28][C:23]([C:24]([O:26]C)=[O:25])=[CH:22][CH:21]=2)[CH3:19])[C:12]2[CH:17]=[CH:16][CH:15]=[CH:14][CH:13]=2)[CH2:6]1.[OH-].[Na+].Cl', 'CO', '[CH3:1][O:2][CH2:3][O:4][C@H:5]1[CH2:9][CH2:8][N:7]([CH2:10][C@@H:11]([N:18]([C:20]2[CH:21]=[CH:22][C:23]([C:24]([OH:26])=[O:25])=[CH:28][CH:29]=2)[CH3:19])[C:12]2[CH:17]=[CH:16][CH:15]=[CH:14][CH:13]=2)[CH2:6]1 |f:1.2|']","['US20010020024A1', '(ii) 4-{N-[2-(3-(S)-Methoxymethoxypyrrolidin-1-yl)-1 -(S)-phenylethyl]-N-methylamino}benzoic acid', '0289', 'A mixture of methyl 4-{N-[2-(3-(S)-methoxymethoxypyrrolidin-1-yl)-1-(S)-phenylethyl]-N-methylamino}benzoate (1.99 g, 5.00 mmol) and 4N-NaOH (12.5-ml, 50.0 mmol) in MeOH (35 ml) was stirred at 75° C. for 3 h. The mixture was neutralized with 5N-HCl at 0° C. The solvent was removed in vacuo. CH2Cl2 was added to the residue and insoluble solid was removed by filtration. The filtrate was concentrated to give 2.04 g (quant) of pale brown amorphous.']","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]",[],"['step 1:A mixture of methyl 4-{N-[2-(3-(S)-methoxymethoxypyrrolidin-1-yl)-1-(S)-phenylethyl]-N-methylamino}benzoate (1.99 g, 5.00 mmol) and 4N-NaOH (12.5-ml, 50.0 mmol) in MeOH (35 ml)', 'step 2:was stirred at 75° C. for 3 h', 'step 2 properties:Time:10800', 'step 2 properties:Temperature:75', 'step 3:was neutralized with 5N-HCl at 0° C', 'step 3 properties:Temperature:0', 'step 4:The solvent was removed in vacuo', 'step 5:CH2Cl2 was added to the residue and insoluble solid', 'step 6:was removed by filtration', 'step 7:The filtrate was concentrated', 'step 8:to give 2.04 g (quant) of pale brown amorphous']"
"['C1([C@@H](N2CC[C@H](OC3CCCCO3)C2)CO)C=CC=CC=1.[C:22]1([C@H:28](O)[CH2:29][N:30]2[CH2:34][CH2:33][C@H:32]([O:35][CH:36]3[CH2:41][CH2:40][CH2:39][CH2:38][O:37]3)[CH2:31]2)[CH:27]=[CH:26][CH:25]=[CH:24][CH:23]=1.[Cl:43][C:44]1[CH:53]=[C:52]([NH:54][CH3:55])[CH:51]=[CH:50][C:45]=1[C:46]([O:48][CH3:49])=[O:47]', '', '[Cl:43][C:44]1[CH:53]=[C:52]([N:54]([C@@H:28]([C:22]2[CH:27]=[CH:26][CH:25]=[CH:24][CH:23]=2)[CH2:29][N:30]2[CH2:34][CH2:33][C@H:32]([O:35][CH:36]3[CH2:41][CH2:40][CH2:39][CH2:38][O:37]3)[CH2:31]2)[CH3:55])[CH:51]=[CH:50][C:45]=1[C:46]([O:48][CH3:49])=[O:47]']","['US20010020024A1', '(i) Methyl 2-chloro4-{N-[1-(S)-phenyl-2-(3-(S)-tetrahydropyran-2-yloxypyrrolidin-1-yl )-ethyl]-N-methylamino}benzoate', '0388', 'This was prepared from 2-(R)-phenyl-2-(3-(S)-tetrahydropyran-2-yloxypyrrolidin-1-yl) ethanol and 1-(S)-phenyl-2-(3-(S)-tetrahydropyran-2-yloxypyrrolidin-1-yl)ethanol and methyl 2-chloro-4- methylaminobenzoate in 40% yield according to a procedure similar to that described in Example 1 (i).']","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]",[],[],['step 1:This was prepared from 2-(R)-phenyl-2-(3-(S)-tetrahydropyran-2-yloxypyrrolidin-1-yl) ethanol and 1-(S)-phenyl-2-(3-(S)-tetrahydropyran-2-yloxypyrrolidin-1-yl)ethanol and methyl 2-chloro-4- methylaminobenzoate in 40% yield']
"['[CH3:1][O:2][CH2:3][O:4][C@H:5]1[CH2:9][CH2:8][N:7]([CH2:10][C@H:11]([C:13]2[CH:18]=[CH:17][CH:16]=[CH:15][CH:14]=2)O)[CH2:6]1.COCO[C@H]1CCN([C@H](C2C=CC=CC=2)CO)C1.C(N(CC)CC)C.CS(Cl)(=O)=O.[H-].[Na+].[Cl:51][C:52]1[CH:53]=[C:54]([CH:57]=[CH:58][C:59]=1[NH:60][CH3:61])[C:55]#[N:56].[NH4+].[OH-]', 'C(Cl)Cl.CN(C)C=O.O', '[Cl:51][C:52]1[CH:53]=[C:54]([CH:57]=[CH:58][C:59]=1[N:60]([C@@H:11]([C:13]1[CH:18]=[CH:17][CH:16]=[CH:15][CH:14]=1)[CH2:10][N:7]1[CH2:8][CH2:9][C@H:5]([O:4][CH2:3][O:2][CH3:1])[CH2:6]1)[CH3:61])[C:55]#[N:56] |f:4.5,7.8|']","['US20010020024A1', '(i) 3-chloro-4-{N-[2-(3-(S)-methoxymethoxypyrrolidin-1-yl)-1-(S)-phenylethyl]-N-methylamino}benzonitrile', '0422', 'To a stirred solution of the mixture of 2-(3-(S)-methoxymethoxypyrrolidin-1-yl)-1-(S)-phenylethanol and 2-(3-(S)-methoxymethoxypyrrolidin-1-yl)-2-(R)-phenylethanol (251 mg, 1.00 mmol) and triethylamine (0.167 ml, 1.20 mmol) in CH2Cl2 (4 ml) was added methanesulfonyl chloride (0.093 ml, 1.20 mmol) dropwise at 0° C. (ice bath). After 15.5 h stirring at room temperature, the reaction mixture was washed with saturated NaHCO3 aqueous solution, brine, dried (Na2SO4), and concentrated to give 238 mg of brown viscous oil-(i). To a suspension of NaH (48 mg, 1.20 mmol) in N,N-dimethylformamide (2 ml) was added a solution of 3-chloro-4-methylaminobenzonitrile (200 mg, 1.20 mmol) at room temperature. After stirring for 45 min, to this mixture was added a solution of the above brown viscous oil-(i) in N,N-dimethylformamide (2 ml) at room temperature and the mixture was stirred at room temperature for 4.5 h. H2O was added to this mixture, basified with 25%-NH4OH and extracted with CH2Cl2. The extract was washed with water, brine, dried (Na2SO4), and concentrated to give brown oil, which was purified by column chromatography (silica gel 20 g, CH2Cl2/MeOH 100/1-50/1) to afford 244 mg (61%) of brown oil.']","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances']]","[['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances'], ['chemical_names', 'identifiers', 'amounts', 'appearances']]",[],"['step 1:To a stirred solution of the mixture of 2-(3-(S)-methoxymethoxypyrrolidin-1-yl)-1-(S)-phenylethanol and 2-(3-(S)-methoxymethoxypyrrolidin-1-yl)-2-(R)-phenylethanol (251 mg, 1.00 mmol) and triethylamine (0.167 ml, 1.20 mmol) in CH2Cl2 (4 ml)', 'step 2:was added methanesulfonyl chloride (0.093 ml, 1.20 mmol) dropwise at 0° C. (ice bath)', 'step 2 properties:Temperature:0', 'step 3:After 15.5 h stirring at room temperature', 'step 3 properties:Time:55800', 'step 3 properties:Temperature:room temperature', 'step 4:the reaction mixture was washed with saturated NaHCO3 aqueous solution, brine', 'step 5:dried (Na2SO4)', 'step 6:concentrated', 'step 7:to give 238 mg of brown viscous oil-(i)', 'step 8:To a suspension of NaH (48 mg, 1.20 mmol) in N,N-dimethylformamide (2 ml)', 'step 9:was added a solution of 3-chloro-4-methylaminobenzonitrile (200 mg, 1.20 mmol) at room temperature', 'step 9 properties:Temperature:room temperature', 'step 10:After stirring for 45 min, to this mixture', 'step 10 properties:Time:2700', 'step 11:was added a solution of the above brown viscous oil-(i) in N,N-dimethylformamide (2 ml) at room temperature', 'step 11 properties:Temperature:room temperature', 'step 12:the mixture was stirred at room temperature for 4.5 h', 'step 12 properties:Time:16200', 'step 12 properties:Temperature:room temperature', 'step 13:H2O was added to this mixture', 'step 14:extracted with CH2Cl2', 'step 15:The extract was washed with water, brine', 'step 16:dried (Na2SO4)', 'step 17:concentrated', 'step 18:to give brown oil, which', 'step 19:was purified by column chromatography (silica gel 20 g, CH2Cl2/MeOH 100/1-50/1)', 'step 20:to afford 244 mg (61%) of brown oil']"
